NAME,RADEG,DEDEG,CZ,LOGMSTAR,MODELU_RCORR,R90,MORPHEL,GRPCZ,FC,LOGMH,DEN1MPC
ECO07415,212.941,1.947,5284.2,8.73,0.84,17.8,L,5284.2,1,10.92,0.5
ECO07416,133.623,32.636,4294.6,9.25,0.82,21.4,L,4311.4,0,11.72,0.41
ECO07417,151.459,0.633,6080.1,10.87,2.59,55.0,E,6146.8,0,12.72,1.39
ECO07418,181.365,1.948,5449.9,9.67,2.26,14.5,E,5993.4,0,13.95,6.88
ECO07419,197.992,1.958,5619.6,6.89,0.65,17.2,L,5671.7,0,11.29,0.61
ECO07420,180.99,1.961,5406.8,9.39,2.19,11.6,E,5993.4,0,13.95,7.09
ECO07421,202.854,1.981,6411.4,9.05,1.32,15.3,L,6411.4,1,10.95,0.77
ECO07422,193.987,1.986,6866.5,8.77,1.13,19.2,L,6866.5,1,10.88,0.3
ECO07423,192.249,1.988,6116.9,8.73,0.85,14.8,L,6116.9,1,10.96,0.17
ECO07424,209.984,1.994,7195.1,8.87,0.99,6.1,L,7195.1,1,10.88,1.27
ECO07425,181.193,2.005,4529.1,9.15,2.05,10.1,E,4529.1,1,10.83,0.15
ECO07426,142.516,2.017,7276.2,9.49,1.61,8.1,L,7121.6,0,12.82,1.68
ECO07427,150.547,2.022,6236.3,9.11,1.17,15.2,L,6236.3,1,10.95,0.54
ECO07428,151.544,2.913,6599.9,10.83,2.34,60.1,E,6533.0,1,12.3,1.43
ECO07429,181.152,2.047,6277.1,9.31,1.93,8.7,E,5993.4,0,13.95,7.38
ECO07430,140.805,2.06,5026.5,9.11,1.39,9.2,E,4963.6,0,12.07,1.52
ECO07431,182.48,2.069,5312.9,8.71,0.81,13.9,L,5312.9,1,10.77,0.35
ECO07432,154.171,2.075,4320.9,8.61,1.01,23.1,L,4320.9,1,10.86,0.2
ECO07433,141.375,2.078,7110.8,8.99,1.06,10.5,L,7091.4,0,12.47,1.42
ECO07434,183.533,2.083,6002.6,8.71,0.96,9.0,L,6002.6,1,10.82,1.61
ECO07435,162.906,2.095,4942.6,8.75,0.71,13.5,L,4942.6,1,10.93,0.18
ECO07436,208.736,2.096,4320.9,9.17,1.19,20.6,E,4351.4,1,11.11,1.04
ECO07437,180.245,2.104,6053.5,8.99,1.88,24.5,L,6048.9,1,11.11,4.92
ECO07438,151.57,3.828,6620.8,10.67,1.79,26.1,L,6620.8,1,11.83,1.08
ECO07439,198.054,2.121,5723.8,9.95,2.08,21.0,E,5671.7,1,11.29,0.59
ECO07440,204.977,2.122,6858.3,9.17,1.17,18.6,L,6858.3,1,11.1,1.45
ECO07441,142.588,2.134,7256.9,9.75,1.68,22.9,L,7121.6,0,12.82,1.66
ECO07442,180.739,2.135,5904.1,9.23,2.1,9.4,E,5993.4,0,13.95,6.19
ECO07443,200.964,2.144,6647.0,9.01,1.09,12.2,L,6647.0,1,10.94,0.43
ECO07444,204.736,2.151,6934.7,8.53,1.0,9.8,L,6942.7,0,11.4,1.33
ECO07445,201.64,2.175,6915.4,9.27,1.06,48.0,L,6956.4,1,11.32,0.63
ECO07446,180.894,2.179,5683.5,8.87,1.74,13.1,L,5993.4,0,13.95,6.86
ECO07447,180.978,2.181,5927.7,9.53,2.03,18.6,E,5993.4,0,13.95,6.31
ECO07448,159.884,2.188,6377.1,8.63,0.84,18.3,L,6377.1,1,10.87,0.51
ECO07449,151.668,38.168,6608.0,9.77,0.89,30.0,L,6608.0,1,11.47,1.55
ECO07450,181.354,2.209,6714.5,8.81,0.91,18.0,L,6714.5,1,10.9,0.43
ECO07451,162.847,2.218,6492.0,8.85,1.15,6.5,L,6492.0,1,10.86,0.45
ECO07452,201.692,2.244,6997.3,8.67,0.92,13.9,L,6956.4,0,11.32,0.63
ECO07453,152.071,2.273,6396.5,9.31,1.19,14.2,L,6396.5,1,11.09,0.67
ECO07454,142.473,2.28,6843.8,9.97,2.13,16.0,E,7121.6,0,12.82,1.71
ECO07455,180.62,2.289,5956.1,9.03,1.96,14.4,E,5956.1,1,10.81,6.07
ECO07456,148.585,2.298,5972.3,10.01,2.24,12.8,E,5972.3,1,11.29,0.92
ECO07457,141.618,2.3,5044.0,8.75,1.15,10.3,E,5044.0,1,10.84,0.99
ECO07458,181.129,2.343,5853.1,9.11,0.79,21.2,L,5864.3,1,11.29,4.27
ECO07459,224.111,2.347,6548.1,8.75,0.74,19.3,L,6548.1,1,10.94,0.63
ECO07460,151.672,28.173,4629.9,9.43,0.97,21.9,L,4629.9,1,11.17,0.42
ECO07461,166.226,2.364,7415.0,10.49,2.26,20.8,E,7415.0,1,11.56,0.73
ECO07462,194.343,2.37,6120.5,8.61,0.95,12.7,L,6120.5,1,10.89,0.24
ECO07463,172.06,2.4,6707.5,9.29,1.21,18.6,L,6707.5,1,11.1,1.17
ECO07464,202.461,2.406,6360.9,8.85,0.82,11.2,L,6360.9,1,10.89,0.6
ECO07465,201.303,2.418,6873.4,8.51,0.92,22.8,L,6873.4,1,10.9,0.62
ECO07466,200.581,2.421,6056.8,9.03,1.1,19.1,L,6056.8,1,11.06,0.5
ECO07467,204.314,2.43,5333.8,8.87,1.04,11.0,L,5333.8,1,10.91,0.55
ECO07468,142.126,2.434,6722.5,8.75,1.38,12.6,L,6722.5,1,10.82,0.27
ECO07469,181.125,2.448,5889.5,9.05,1.28,14.9,L,5864.3,0,11.29,3.66
ECO07470,151.687,32.232,6377.9,9.81,1.22,21.3,L,6377.9,1,11.29,1.22
ECO07471,191.318,2.449,5147.7,8.83,0.86,9.2,E,5147.7,1,10.91,0.38
ECO07472,181.134,2.453,5850.3,9.57,2.22,12.5,L,5864.3,0,11.29,3.56
ECO07473,185.754,2.453,7461.7,9.97,2.11,7.6,E,7461.7,1,11.23,0.35
ECO07474,209.457,2.454,7153.3,8.45,0.83,9.2,L,7153.3,1,10.82,1.21
ECO07475,181.103,2.459,6593.9,8.77,1.28,10.7,L,6593.9,1,10.81,0.44
ECO07476,146.226,2.466,5801.7,8.99,0.98,42.2,L,5801.7,1,11.0,1.2
ECO07477,174.806,2.487,7387.1,9.17,1.06,6.4,L,7387.1,1,11.09,0.21
ECO07478,169.373,2.504,5900.0,8.47,0.98,12.5,L,5900.0,1,10.82,0.64
ECO07479,151.551,2.524,6538.3,9.85,1.25,12.1,L,6539.9,1,11.27,1.36
ECO07480,180.335,2.524,6150.0,9.89,1.57,22.6,E,6150.0,1,11.28,2.43
ECO07481,151.688,31.098,6343.8,10.75,2.37,39.5,E,6452.2,1,11.84,1.7
ECO07482,147.04,2.529,5975.9,8.47,0.88,8.3,L,5903.5,0,11.09,1.55
ECO07483,181.337,2.534,6371.6,10.01,1.89,15.5,E,6371.6,1,11.32,0.49
ECO07484,151.352,2.549,6868.7,8.91,0.99,26.4,L,6634.0,0,11.73,1.44
ECO07485,166.558,2.617,6284.4,8.81,0.81,9.9,L,6284.4,1,10.96,0.42
ECO07486,204.945,2.626,7179.0,8.79,0.93,12.1,L,7179.0,1,10.87,0.4
ECO07487,180.904,2.631,5666.8,9.49,2.08,28.4,L,5666.8,1,10.96,1.16
ECO07488,151.365,2.633,6683.7,9.19,1.03,17.5,L,6634.0,0,11.73,1.44
ECO07489,172.067,2.634,6686.6,8.73,0.99,16.0,L,6686.5,0,11.9,1.17
ECO07490,219.894,2.651,7063.2,8.87,1.04,12.6,L,7063.2,1,10.94,0.31
ECO07491,151.786,2.657,6623.4,8.79,0.71,18.4,L,6623.4,1,10.92,1.45
ECO07492,151.695,31.476,6483.2,10.69,2.31,40.8,E,6483.2,1,11.79,1.35
ECO07493,230.942,2.67,6285.5,9.15,0.81,13.3,L,6285.5,1,11.06,0.21
ECO07494,140.43,2.691,7183.7,9.25,0.83,6.5,E,7183.7,1,11.03,0.51
ECO07495,144.17,2.704,5489.0,9.27,1.72,12.3,L,5489.0,1,10.92,0.32
ECO07496,191.404,2.722,6936.6,9.03,0.96,20.4,L,6936.6,1,10.94,0.4
ECO07497,151.311,2.743,6565.4,9.83,2.11,13.7,L,6634.0,0,11.73,1.5
ECO07498,203.152,2.768,6689.6,8.69,1.38,11.1,L,6689.6,1,10.82,1.16
ECO07499,156.878,2.768,6605.2,9.13,0.86,21.7,L,6605.2,1,11.03,0.5
ECO07500,223.802,2.817,6438.6,9.25,0.92,14.0,L,6438.6,1,11.07,0.6
ECO07501,161.494,2.832,6558.2,8.87,1.26,17.3,L,6558.2,1,10.94,0.62
ECO07502,195.25,2.832,6888.2,9.27,1.0,20.7,L,6888.2,1,11.12,0.62
ECO07503,151.83,46.547,7192.4,9.99,1.0,18.2,L,7287.2,1,11.58,1.6
ECO07504,180.754,2.836,5635.3,9.63,1.83,26.1,L,5635.3,1,11.08,1.13
ECO07505,210.178,2.842,7308.9,9.05,1.29,15.5,L,7308.9,1,11.04,0.75
ECO07506,201.761,2.848,6856.4,8.97,1.07,17.1,L,6856.4,1,10.89,0.64
ECO07507,208.924,2.871,7063.0,9.47,1.03,17.1,E,7063.0,1,11.2,1.14
ECO07508,139.353,2.877,7467.5,9.43,1.04,19.5,L,7467.5,1,11.14,0.29
ECO07509,151.954,2.878,5627.3,8.57,0.71,8.7,L,5627.3,1,10.84,0.15
ECO07510,185.503,2.899,6858.4,9.53,2.09,10.6,L,6858.4,1,11.02,0.84
ECO07511,151.807,2.903,6404.3,9.07,1.35,9.1,L,6404.3,1,10.94,0.68
ECO07512,170.994,2.937,6800.0,8.59,0.92,12.5,L,6804.5,0,11.11,1.01
ECO07513,193.886,2.94,5291.8,8.57,0.79,9.5,L,5291.8,1,10.84,0.2
ECO07514,151.895,46.094,7308.2,10.31,2.06,13.7,E,7382.1,1,12.04,1.11
ECO07515,198.994,2.951,5912.8,9.53,1.47,14.7,E,5867.6,0,12.23,1.15
ECO07516,213.566,2.951,7421.4,9.37,1.01,18.5,L,7421.4,1,11.19,0.6
ECO07517,151.535,2.969,6466.1,9.53,1.83,23.3,L,6533.0,0,12.3,1.42
ECO07518,163.137,3.019,5560.2,8.93,1.17,9.2,E,5560.2,1,10.91,0.45
ECO07519,198.667,3.02,6680.7,8.79,0.98,24.5,L,6462.3,0,12.03,0.84
ECO07520,165.859,3.037,7404.1,9.17,1.38,18.9,L,7404.1,1,10.99,1.16
ECO07521,208.991,3.046,7101.0,8.73,0.92,13.7,L,7101.0,1,10.88,1.14
ECO07522,206.021,3.051,5178.5,8.67,0.98,19.3,L,5178.5,1,10.91,0.4
ECO07523,216.852,3.072,7171.2,9.31,1.06,14.3,L,7096.8,0,11.84,0.47
ECO07524,144.545,3.079,6421.4,9.41,1.3,12.4,L,6421.4,1,11.05,0.26
ECO07525,133.589,23.158,2803.4,8.95,0.88,18.7,L,2803.4,1,10.92,0.39
ECO07526,151.865,12.274,2673.7,9.27,0.95,30.1,L,2673.7,1,11.19,0.96
ECO07527,201.952,3.09,5627.0,8.99,1.23,19.1,L,5627.0,1,10.95,0.17
ECO07528,143.691,3.096,6886.9,10.17,2.18,18.9,E,6886.9,1,11.41,0.47
ECO07529,132.85,3.109,7321.5,9.31,1.1,16.4,L,7321.5,1,11.05,0.16
ECO07530,185.796,3.112,6903.8,9.51,1.2,11.2,L,6847.7,0,12.05,0.96
ECO07531,200.702,3.118,5832.3,8.57,1.11,9.7,L,5832.3,1,10.87,0.58
ECO07532,143.469,3.124,6710.3,9.09,1.37,9.9,L,6710.3,1,10.9,0.51
ECO07533,150.158,3.127,6832.1,8.67,1.43,10.3,L,6832.1,1,10.84,0.5
ECO07534,213.56,3.131,7265.0,8.91,1.19,10.4,L,7265.0,1,10.91,0.62
ECO07535,146.51,3.134,5946.1,8.61,1.08,11.0,L,5828.6,0,12.48,1.48
ECO07536,206.811,3.139,7113.5,9.31,1.86,13.3,L,7113.5,1,10.98,1.56
ECO07537,151.961,34.315,6094.4,10.21,0.97,27.2,L,6094.4,1,11.77,0.43
ECO07538,136.77,3.146,6979.5,9.61,1.23,13.7,L,6979.5,1,11.2,0.31
ECO07539,172.406,3.156,6631.7,10.13,2.43,15.8,L,6631.7,1,11.22,0.91
ECO07540,211.979,3.172,7456.0,9.23,1.39,27.4,L,7456.0,1,11.16,0.58
ECO07541,205.641,3.198,7138.5,8.83,0.76,13.7,L,7138.5,1,10.97,0.83
ECO07542,177.414,3.222,5823.8,8.61,0.87,10.1,L,5823.8,1,10.84,1.02
ECO07543,161.662,3.244,6550.9,9.65,1.38,20.3,L,6514.2,1,11.23,0.73
ECO07544,204.201,3.28,6747.8,9.87,2.04,21.1,L,6776.0,0,12.41,2.39
ECO07545,203.472,3.293,5945.2,9.41,2.1,14.9,L,5945.2,1,10.94,0.16
ECO07546,158.855,3.294,5493.3,9.07,1.11,14.4,L,5493.3,1,10.95,0.28
ECO07547,174.408,3.325,5515.0,8.77,1.02,26.0,L,5515.0,1,10.97,0.62
ECO07548,151.976,29.461,4744.9,9.45,0.91,35.8,L,4744.9,1,11.18,0.34
ECO07549,220.054,3.344,7398.9,8.81,1.4,10.4,L,7293.9,0,11.77,1.41
ECO07550,220.133,3.356,7303.7,9.07,1.69,9.3,L,7293.9,0,11.77,1.4
ECO07551,198.377,3.362,5917.1,8.77,1.02,9.8,L,5917.1,1,10.92,1.2
ECO07552,206.925,3.366,7107.9,9.41,2.07,11.3,E,7018.0,0,12.59,2.63
ECO07553,137.101,3.368,3625.9,9.41,1.73,10.1,E,3625.4,0,12.22,1.28
ECO07554,151.942,3.371,6682.9,9.07,0.76,18.0,L,6682.9,1,11.07,1.02
ECO07555,195.601,3.376,6941.5,9.11,1.16,23.2,L,6941.5,1,11.06,0.83
ECO07556,149.234,3.383,6160.9,8.67,1.07,14.6,L,6213.5,0,11.28,0.45
ECO07557,169.63,3.384,5869.6,8.95,1.83,11.7,L,5869.6,1,10.82,0.77
ECO07558,134.609,3.394,6974.8,9.85,1.93,10.9,L,7065.6,1,11.3,0.6
ECO07559,152.0,30.538,6120.1,9.85,1.03,21.0,L,6168.8,1,11.85,1.5
ECO07560,180.884,3.398,5696.9,9.63,1.64,14.6,E,5602.4,0,12.27,1.19
ECO07561,194.403,3.445,6873.6,8.93,1.01,10.3,L,6873.6,1,10.9,0.59
ECO07562,165.723,3.454,7431.1,9.23,1.14,16.8,L,7431.1,1,11.1,1.24
ECO07563,134.995,3.479,7038.1,8.87,1.16,12.9,L,7038.1,1,10.9,0.73
ECO07564,167.385,3.515,7466.9,9.81,2.05,8.6,L,7466.9,1,11.15,0.87
ECO07565,219.238,3.519,7335.8,10.53,2.46,16.6,E,7335.8,1,11.58,1.16
ECO07566,147.643,3.541,7071.4,8.69,1.21,15.5,L,7071.4,1,10.95,0.52
ECO07567,169.817,3.562,7043.3,9.37,1.06,21.4,L,7043.3,1,11.19,0.84
ECO07568,175.05,3.568,6786.3,8.91,0.95,13.8,L,6786.3,1,10.96,0.31
ECO07569,231.716,3.598,6425.5,8.65,0.77,14.2,L,6425.5,1,10.91,0.47
ECO07570,152.048,42.419,6912.1,10.47,1.85,25.4,L,6912.1,1,11.7,0.44
ECO07571,135.265,3.605,6950.2,8.85,1.11,10.9,L,6950.2,1,10.9,0.62
ECO07572,206.78,3.622,6755.0,9.39,1.09,9.8,L,6949.5,0,12.3,2.99
ECO07573,192.384,3.632,6967.1,8.75,1.42,9.7,L,6971.0,0,11.36,0.58
ECO07574,235.084,3.634,6354.4,8.63,1.12,6.8,L,6354.4,1,10.82,0.2
ECO07575,190.31,3.657,6840.2,8.91,1.29,8.5,L,6885.1,0,11.1,0.4
ECO07576,206.725,3.661,7061.3,9.57,1.03,21.9,L,6949.5,0,12.3,3.1
ECO07577,185.768,3.666,6259.9,9.37,1.15,11.0,E,6259.9,1,11.03,0.48
ECO07578,161.282,3.675,5497.7,9.69,1.25,16.9,E,5497.7,1,11.15,0.59
ECO07579,185.732,3.68,6928.7,9.69,2.16,12.0,L,6928.7,1,11.01,0.74
ECO07580,196.617,3.687,7253.8,8.81,1.19,11.1,E,7253.8,1,10.89,0.55
ECO07581,152.087,31.863,5094.7,10.99,2.44,74.5,L,5188.7,1,12.31,0.6
ECO07582,141.879,3.711,5201.7,8.67,0.87,13.8,L,5201.7,1,10.88,0.67
ECO07583,205.118,3.759,6723.2,9.59,1.12,8.0,L,6706.8,1,11.16,2.33
ECO07584,175.431,3.782,6738.6,8.69,1.15,22.8,L,6738.6,1,10.99,0.32
ECO07585,199.49,3.802,6087.7,9.99,2.02,20.4,L,6087.7,1,11.2,1.43
ECO07586,143.055,3.803,6969.1,8.75,0.78,18.5,L,6969.1,1,10.9,0.33
ECO07587,220.028,3.873,6939.8,9.41,1.55,14.2,L,6939.8,1,11.11,0.35
ECO07588,187.272,3.882,4134.8,8.89,1.08,19.0,L,4134.8,1,10.87,0.82
ECO07589,194.391,3.922,6974.4,8.61,0.65,11.3,L,6974.4,1,10.9,0.81
ECO07590,167.279,3.928,6387.4,8.75,0.91,9.3,L,6387.4,1,10.92,0.7
ECO07591,212.716,3.928,7304.0,9.27,1.24,9.4,L,7304.0,1,11.01,0.62
ECO07592,152.054,18.707,2779.8,9.73,1.81,39.6,L,2779.8,1,11.26,0.19
ECO07593,206.933,3.928,7264.8,9.75,1.86,8.5,E,7264.8,1,11.05,0.7
ECO07594,204.328,3.939,6633.2,9.97,2.22,12.0,E,6709.5,0,11.88,2.83
ECO07595,145.786,3.94,5701.7,9.05,0.77,25.0,L,5701.7,1,11.02,0.65
ECO07596,174.114,3.975,6566.4,8.95,0.91,13.0,L,6566.4,1,10.92,0.52
ECO07597,146.143,4.001,5721.1,8.53,1.06,23.8,L,5721.1,1,10.92,0.78
ECO07598,144.599,4.014,6640.0,9.09,1.19,9.8,L,6754.2,0,11.68,0.96
ECO07599,212.594,4.016,5924.7,8.59,1.0,12.7,L,5924.7,1,10.8,0.26
ECO07600,165.155,4.065,3550.8,8.25,0.77,17.1,L,3605.6,0,11.12,0.35
ECO07601,174.436,4.075,5876.0,8.85,0.94,7.5,E,5876.0,1,10.88,0.5
ECO07602,197.228,4.099,7174.2,9.37,0.99,14.1,L,7174.2,1,11.07,1.06
ECO07603,152.152,18.231,4996.3,10.81,1.89,67.4,L,4996.3,1,12.17,0.26
ECO07604,207.483,4.14,7205.6,10.13,2.14,21.6,E,7047.3,0,12.94,2.28
ECO07605,144.562,4.153,6932.6,8.89,0.82,22.7,L,6754.2,0,11.68,0.96
ECO07606,194.986,4.155,7023.4,8.71,1.02,14.5,L,7023.4,1,10.88,1.0
ECO07607,151.305,4.164,6549.8,9.55,1.06,22.0,L,6549.8,1,11.23,0.72
ECO07608,207.318,4.175,6954.1,8.67,1.16,14.8,L,7047.3,0,12.94,2.57
ECO07609,204.156,4.188,6649.9,9.89,1.57,13.2,L,6649.9,1,11.15,2.43
ECO07610,205.386,4.194,7050.4,9.51,2.32,6.4,E,6967.7,0,12.2,4.22
ECO07611,147.56,4.199,5851.1,8.81,1.11,18.2,L,5851.1,1,10.9,0.78
ECO07612,204.734,4.229,6865.0,9.15,1.86,7.8,L,6865.0,1,10.9,5.12
ECO07613,166.206,4.277,7308.4,9.83,2.11,15.8,E,7361.5,0,12.43,1.22
ECO07614,152.133,-0.667,6231.3,10.31,1.32,28.1,L,6208.9,1,11.73,0.96
ECO07615,203.071,4.28,6928.6,9.13,0.92,17.0,L,6928.6,1,11.15,1.5
ECO07616,212.047,4.288,7435.1,9.25,1.33,24.4,L,7435.1,1,11.15,0.45
ECO07617,166.053,4.331,5929.8,8.65,0.9,17.1,L,5929.8,1,10.8,0.37
ECO07618,178.047,4.357,5178.4,9.45,2.06,8.6,E,5178.4,1,11.0,0.3
ECO07619,199.463,4.364,5992.1,8.93,1.65,19.1,L,6088.0,0,12.9,1.52
ECO07620,207.066,4.371,7126.9,9.17,0.86,35.8,L,7126.9,1,11.11,1.67
ECO07621,208.926,4.395,7243.0,8.83,1.15,13.0,L,7243.0,1,10.95,0.68
ECO07622,157.066,4.406,6706.1,8.93,1.03,17.0,L,6706.1,1,10.99,0.77
ECO07623,200.124,4.439,6341.0,8.73,0.89,7.3,L,6296.3,0,11.13,0.83
ECO07624,191.535,4.444,6967.5,9.07,1.35,15.1,L,6967.5,1,10.89,0.46
ECO07625,152.257,32.492,5856.0,9.79,1.19,42.8,L,5843.9,1,11.71,0.47
ECO07626,203.458,4.445,6588.1,9.49,1.02,28.9,L,6588.1,1,11.13,1.88
ECO07627,205.426,4.45,6892.3,9.23,1.05,14.3,L,6892.3,1,11.09,5.42
ECO07628,150.689,4.455,6254.6,9.93,1.4,13.7,E,6254.6,1,11.34,0.34
ECO07629,200.889,4.461,6551.7,9.29,1.38,12.7,L,6551.7,1,10.99,0.72
ECO07630,196.647,4.462,6308.6,8.57,0.88,14.2,L,6308.6,1,10.85,0.2
ECO07631,166.578,4.463,6511.6,8.93,1.86,10.1,L,6360.8,0,12.48,1.1
ECO07632,204.874,4.511,6823.4,8.97,1.45,11.1,L,6813.2,0,11.98,5.41
ECO07633,144.25,4.52,6713.1,8.65,1.06,19.6,L,6713.1,1,10.86,0.91
ECO07634,172.722,4.534,5231.5,8.53,0.74,13.5,L,5231.5,1,10.81,0.51
ECO07635,166.417,4.613,6642.2,9.47,1.19,20.4,L,6642.2,1,11.13,1.11
ECO07636,133.693,39.539,4011.1,10.29,1.88,45.6,L,4011.1,1,11.67,0.33
ECO07637,152.31,40.352,7023.8,10.95,1.3,65.9,L,7053.1,1,12.22,0.74
ECO07638,142.816,4.626,5227.6,8.73,1.6,17.3,L,5234.0,0,11.93,0.66
ECO07639,166.58,4.637,6373.4,9.03,1.21,10.8,L,6373.4,1,10.94,1.03
ECO07640,204.341,4.689,6785.9,8.87,0.72,6.1,E,6862.3,1,10.95,4.82
ECO07641,143.764,4.69,6789.6,9.29,1.13,16.2,L,6789.6,1,11.07,0.62
ECO07642,216.073,4.699,6141.5,8.89,0.86,7.4,E,6141.5,1,10.92,0.18
ECO07643,168.575,4.71,6042.3,8.73,1.25,10.3,L,6031.9,0,11.2,0.81
ECO07644,180.574,4.716,6238.1,10.19,2.27,14.8,E,6238.1,1,11.35,0.82
ECO07645,206.002,4.734,6909.2,8.65,1.06,16.0,L,6909.2,1,10.8,4.57
ECO07646,198.736,4.741,7286.4,9.89,2.17,9.2,E,7286.4,1,11.2,0.25
ECO07647,197.049,4.751,5752.2,8.55,0.87,12.6,L,5752.2,1,10.91,0.24
ECO07648,152.443,5.173,3971.1,9.41,0.82,23.3,L,3950.3,1,11.4,0.64
ECO07649,205.13,4.755,6808.5,9.13,0.93,17.0,L,6787.3,0,12.13,4.93
ECO07650,210.968,4.774,7452.4,8.99,0.78,13.2,L,7452.4,1,10.99,0.47
ECO07651,201.118,4.775,6351.6,9.83,2.07,10.1,E,6351.6,1,11.17,0.81
ECO07652,198.047,4.778,7122.0,10.23,2.17,18.3,E,7122.0,1,11.42,0.92
ECO07653,203.524,4.781,6706.1,9.27,2.07,6.8,E,6722.2,0,12.42,2.89
ECO07654,168.472,4.802,6021.5,9.71,2.03,10.4,E,6031.9,1,11.2,0.89
ECO07655,205.148,4.817,6840.5,9.97,2.27,10.1,E,6787.3,0,12.13,4.7
ECO07656,163.794,4.819,7446.0,9.09,1.18,10.8,L,7446.0,1,11.03,0.17
ECO07657,177.883,4.852,5141.8,8.79,0.76,11.4,L,5141.8,1,10.88,0.31
ECO07658,193.687,4.898,7398.9,8.83,0.82,8.4,L,7347.4,1,11.07,0.72
ECO07659,152.514,32.07,6104.5,10.35,2.28,22.8,L,6104.5,1,11.69,0.72
ECO07660,175.903,4.93,6164.7,8.69,0.88,12.3,L,6164.7,1,10.95,0.53
ECO07661,205.466,4.934,7011.7,8.87,0.87,13.5,L,6922.5,0,13.17,5.04
ECO07662,163.53,4.94,5756.2,8.49,0.71,15.6,L,5756.2,1,10.86,0.49
ECO07663,147.681,4.951,7046.9,9.11,1.14,13.0,L,7046.9,1,10.97,0.64
ECO07664,205.333,4.956,7062.0,9.07,0.92,8.7,L,6922.5,0,13.17,5.09
ECO07665,194.219,4.958,7267.4,8.69,0.79,11.0,L,7267.4,1,10.89,0.77
ECO07666,203.73,4.965,6809.4,8.91,1.49,13.0,L,6722.2,0,12.42,3.15
ECO07667,148.675,4.975,5011.4,8.51,0.77,8.4,L,5011.4,1,10.81,0.34
ECO07668,204.796,4.98,6752.3,9.01,1.27,30.2,L,6752.3,1,11.09,4.3
ECO07669,205.114,5.012,6723.3,9.15,1.4,16.6,L,6922.5,0,13.17,5.17
ECO07670,152.602,39.924,6565.3,9.37,0.84,17.2,L,6565.3,1,11.23,1.31
ECO07671,166.029,5.028,7426.4,10.17,2.09,28.5,E,7426.4,1,11.38,0.78
ECO07672,205.493,5.032,7309.4,8.95,1.5,12.5,L,7309.4,1,10.92,0.3
ECO07673,165.791,5.07,7448.9,8.77,1.21,14.3,L,7448.9,1,10.84,0.67
ECO07674,205.135,5.089,6834.2,10.11,2.1,27.3,L,6922.5,0,13.17,4.74
ECO07675,205.199,5.095,6885.0,8.87,1.27,8.7,L,6922.5,0,13.17,4.64
ECO07676,163.03,5.151,6549.5,8.87,1.27,18.5,L,6549.5,1,10.9,0.63
ECO07677,206.317,5.157,6924.1,9.79,2.15,14.2,L,6924.1,1,11.13,3.46
ECO07678,198.706,5.188,7004.6,9.51,1.34,19.7,L,7004.6,1,11.13,0.82
ECO07679,210.438,5.189,7187.6,9.75,0.97,11.7,L,7187.6,1,11.36,0.7
ECO07680,163.818,5.206,5706.7,8.93,0.88,24.4,L,5706.7,1,11.0,0.53
ECO07681,152.727,45.95,7256.0,10.45,1.19,24.7,L,7147.8,1,12.03,1.06
ECO07682,144.445,5.236,6604.8,8.79,0.91,12.5,L,6604.8,1,10.93,0.61
ECO07683,164.199,5.247,7052.4,9.79,1.87,11.3,L,7052.4,1,11.13,0.37
ECO07684,204.835,5.308,6750.5,8.71,1.24,10.3,L,6750.5,1,10.8,3.86
ECO07685,218.99,5.308,6907.5,8.95,0.72,16.1,L,6900.1,1,11.2,0.44
ECO07686,194.499,5.32,7165.4,9.41,1.31,9.7,L,7165.4,1,11.08,0.93
ECO07687,192.811,5.343,7417.8,9.21,1.07,18.8,L,7417.8,1,11.13,0.5
ECO07688,206.321,5.375,6832.9,9.49,1.11,18.1,L,6832.9,1,11.22,2.75
ECO07689,203.497,5.394,6551.0,8.97,1.06,12.0,L,6611.5,0,11.85,1.93
ECO07690,203.422,5.467,6627.2,8.67,1.3,12.6,L,6611.5,0,11.85,2.03
ECO07691,190.582,5.501,7047.5,9.05,1.13,7.5,L,6987.2,0,11.19,0.41
ECO07692,152.668,24.414,6277.1,10.57,1.24,31.3,E,6277.1,1,11.9,1.01
ECO07693,173.202,5.507,6264.3,10.27,2.26,17.5,E,6264.3,1,11.52,0.52
ECO07694,203.069,5.551,7039.9,9.63,1.95,9.6,E,7047.6,0,11.38,1.26
ECO07695,207.91,5.56,5582.2,9.31,1.22,16.5,L,5582.2,1,11.04,0.3
ECO07696,214.533,5.564,7234.0,8.65,0.92,11.0,L,7234.0,1,10.92,0.94
ECO07697,207.168,5.576,6942.9,9.35,1.2,35.4,L,6942.9,1,11.19,1.47
ECO07698,175.198,5.6,6227.0,8.89,1.26,17.0,L,6227.0,1,10.96,0.75
ECO07699,191.274,5.644,6278.8,9.37,1.2,22.4,L,6278.8,1,11.14,0.18
ECO07700,214.698,5.666,6204.2,9.21,1.09,20.0,L,6204.2,1,11.03,0.28
ECO07701,147.013,5.733,5854.5,8.53,0.79,17.0,L,5854.5,1,10.84,0.42
ECO07702,206.07,5.738,6685.6,9.15,2.0,10.9,E,6769.9,0,12.37,2.2
ECO07703,152.616,2.229,6313.7,9.75,0.85,28.6,L,6313.7,1,11.48,0.56
ECO07704,204.842,5.758,6868.9,9.69,1.32,12.2,L,6863.9,1,11.27,3.96
